sex,age,country_code,geo,year,population
T,Y70-74,MT,Malta,2017,23154
T,Y70-74,MT,Malta,2018,26329
T,Y70-74,MT,Malta,2019,28144
T,Y70-74,MT,Malta,2020,28329
T,Y70-74,MT,Malta,2021,28569
T,Y70-74,MT,Malta,2022,28124
T,Y70-74,MT,Malta,2023,27262
T,Y70-74,NL,Netherlands,2014,688947
T,Y70-74,NL,Netherlands,2015,715743
T,Y70-74,NL,Netherlands,2016,729512
T,Y70-74,NL,Netherlands,2017,807859
T,Y70-74,NL,Netherlands,2018,871925
T,Y70-74,NL,Netherlands,2019,913384
T,Y70-74,NL,Netherlands,2020,941219
T,Y70-74,NL,Netherlands,2021,971036
T,Y70-74,NL,Netherlands,2022,941425
T,Y70-74,NL,Netherlands,2023,927219
T,Y70-74,PL,Poland,2014,1249824
T,Y70-74,PL,Poland,2015,1225948
T,Y70-74,PL,Poland,2016,1205175
T,Y70-74,PL,Poland,2017,1296343
T,Y70-74,PL,Poland,2018,1434021
T,Y70-74,PL,Poland,2019,1590647
T,Y70-74,PL,Poland,2020,1748149
T,Y70-74,PL,Poland,2021,1908948
T,Y70-74,PL,Poland,2022,1990402
T,Y70-74,PL,Poland,2023,2043138
T,Y70-74,PT,Portugal,2014,480062
T,Y70-74,PT,Portugal,2015,485196
T,Y70-74,PT,Portugal,2016,498638
T,Y70-74,PT,Portugal,2017,510244
T,Y70-74,PT,Portugal,2018,521503
T,Y70-74,PT,Portugal,2019,538440
T,Y70-74,PT,Portugal,2020,549591
T,Y70-74,PT,Portugal,2021,556272
T,Y70-74,PT,Portugal,2022,597885
T,Y70-74,PT,Portugal,2023,617816
T,Y70-74,RO,Romania,2014,812904
T,Y70-74,RO,Romania,2015,790417
T,Y70-74,RO,Romania,2016,758210
T,Y70-74,RO,Romania,2017,772752
T,Y70-74,RO,Romania,2018,789960
T,Y70-74,RO,Romania,2019,829726
T,Y70-74,RO,Romania,2020,894266
T,Y70-74,RO,Romania,2021,960817
T,Y70-74,RO,Romania,2022,986718
T,Y70-74,RO,Romania,2023,1028436
T,Y70-74,SE,Sweden,2014,448830
T,Y70-74,SE,Sweden,2015,479257
T,Y70-74,SE,Sweden,2016,511169
T,Y70-74,SE,Sweden,2017,539911
T,Y70-74,SE,Sweden,2018,556484
T,Y70-74,SE,Sweden,2019,563648
T,Y70-74,SE,Sweden,2020,560415
T,Y70-74,SE,Sweden,2021,550617
T,Y70-74,SE,Sweden,2022,536116
T,Y70-74,SE,Sweden,2023,524383
T,Y70-74,SI,Slovenia,2014,91404
T,Y70-74,SI,Slovenia,2015,90267
T,Y70-74,SI,Slovenia,2016,85622
T,Y70-74,SI,Slovenia,2017,86507
T,Y70-74,SI,Slovenia,2018,88217
T,Y70-74,SI,Slovenia,2019,90902
T,Y70-74,SI,Slovenia,2020,96407
T,Y70-74,SI,Slovenia,2021,107823
T,Y70-74,SI,Slovenia,2022,112602
T,Y70-74,SI,Slovenia,2023,116866
T,Y70-74,SK,Slovakia,2014,185744
T,Y70-74,SK,Slovakia,2015,191317
T,Y70-74,SK,Slovakia,2016,192764
T,Y70-74,SK,Slovakia,2017,196756
T,Y70-74,SK,Slovakia,2018,207429
T,Y70-74,SK,Slovakia,2019,220261
T,Y70-74,SK,Slovakia,2020,231241
T,Y70-74,SK,Slovakia,2021,247632
T,Y70-74,SK,Slovakia,2022,262720
T,Y70-74,SK,Slovakia,2023,273445
T,Y75-79,AT,Austria,2014,266641
T,Y75-79,AT,Austria,2015,302378
T,Y75-79,AT,Austria,2016,339353
T,Y75-79,AT,Austria,2017,368181
T,Y75-79,AT,Austria,2018,383384
T,Y75-79,AT,Austria,2019,392572
T,Y75-79,AT,Austria,2020,377545
T,Y75-79,AT,Austria,2021,342011
T,Y75-79,AT,Austria,2022,325458
T,Y75-79,AT,Austria,2023,333298
T,Y75-79,BE,Belgium,2014,395867
T,Y75-79,BE,Belgium,2015,397254
T,Y75-79,BE,Belgium,2016,392664
T,Y75-79,BE,Belgium,2017,379378
T,Y75-79,BE,Belgium,2018,371582
T,Y75-79,BE,Belgium,2019,371320
T,Y75-79,BE,Belgium,2020,377305
T,Y75-79,BE,Belgium,2021,387471
T,Y75-79,BE,Belgium,2022,421356
T,Y75-79,BE,Belgium,2023,448986
T,Y75-79,BG,Bulgaria,2014,288002
T,Y75-79,BG,Bulgaria,2015,277738
T,Y75-79,BG,Bulgaria,2016,276237
T,Y75-79,BG,Bulgaria,2017,273709
T,Y75-79,BG,Bulgaria,2018,275717
T,Y75-79,BG,Bulgaria,2019,279398
T,Y75-79,BG,Bulgaria,2020,283876
T,Y75-79,BG,Bulgaria,2021,288403
T,Y75-79,BG,Bulgaria,2022,295991
T,Y75-79,BG,Bulgaria,2023,309750
T,Y75-79,CY,Cyprus,2014,22906
T,Y75-79,CY,Cyprus,2015,23870
T,Y75-79,CY,Cyprus,2016,25034
T,Y75-79,CY,Cyprus,2017,26270
T,Y75-79,CY,Cyprus,2018,26950
T,Y75-79,CY,Cyprus,2019,27332
T,Y75-79,CY,Cyprus,2020,27667
T,Y75-79,CY,Cyprus,2021,27991
T,Y75-79,CY,Cyprus,2022,28356
T,Y75-79,CY,Cyprus,2023,29481
T,Y75-79,CZ,Czechia,2014,303467
T,Y75-79,CZ,Czechia,2015,308614
T,Y75-79,CZ,Czechia,2016,323695
T,Y75-79,CZ,Czechia,2017,340072
T,Y75-79,CZ,Czechia,2018,358552
T,Y75-79,CZ,Czechia,2019,383895
T,Y75-79,CZ,Czechia,2020,408629
T,Y75-79,CZ,Czechia,2021,415999
T,Y75-79,CZ,Czechia,2022,443093
T,Y75-79,CZ,Czechia,2023,475940
T,Y75-79,DE,Germany,2014,3897735
T,Y75-79,DE,Germany,2015,4109305
T,Y75-79,DE,Germany,2016,4269898
T,Y75-79,DE,Germany,2017,4349557
T,Y75-79,DE,Germany,2018,4235423
T,Y75-79,DE,Germany,2019,4089384
T,Y75-79,DE,Germany,2020,3876420
T,Y75-79,DE,Germany,2021,3468028
T,Y75-79,DE,Germany,2022,3183622
T,Y75-79,DE,Germany,2023,3146440
T,Y75-79,DK,Denmark,2014,180164
T,Y75-79,DK,Denmark,2015,186394
T,Y75-79,DK,Denmark,2016,193873
T,Y75-79,DK,Denmark,2017,200867
T,Y75-79,DK,Denmark,2018,211648
T,Y75-79,DK,Denmark,2019,223793
T,Y75-79,DK,Denmark,2020,239836
T,Y75-79,DK,Denmark,2021,256926
T,Y75-79,DK,Denmark,2022,274510
T,Y75-79,DK,Denmark,2023,284851
T,Y75-79,EE,Estonia,2014,52273
T,Y75-79,EE,Estonia,2015,54584
T,Y75-79,EE,Estonia,2016,55174
T,Y75-79,EE,Estonia,2017,56572
T,Y75-79,EE,Estonia,2018,54895
T,Y75-79,EE,Estonia,2019,51683
T,Y75-79,EE,Estonia,2020,48633
T,Y75-79,EE,Estonia,2021,46272
T,Y75-79,EE,Estonia,2022,44781
T,Y75-79,EE,Estonia,2023,46368
T,Y75-79,EL,Greece,2014,494181
T,Y75-79,EL,Greece,2015,492889
T,Y75-79,EL,Greece,2016,484040
T,Y75-79,EL,Greece,2017,468764
T,Y75-79,EL,Greece,2018,451318
T,Y75-79,EL,Greece,2019,438594
T,Y75-79,EL,Greece,2020,435679
T,Y75-79,EL,Greece,2021,446605
T,Y75-79,EL,Greece,2022,442500
T,Y75-79,EL,Greece,2023,471914
T,Y75-79,ES,Spain,2014,1652238
T,Y75-79,ES,Spain,2015,1553066
T,Y75-79,ES,Spain,2016,1584129
T,Y75-79,ES,Spain,2017,1534114
T,Y75-79,ES,Spain,2018,1538604
T,Y75-79,ES,Spain,2019,1630452
T,Y75-79,ES,Spain,2020,1760180
T,Y75-79,ES,Spain,2021,1781594
T,Y75-79,ES,Spain,2022,1852021
T,Y75-79,ES,Spain,2023,1913012
T,Y75-79,FI,Finland,2014,191561
T,Y75-79,FI,Finland,2015,198424
T,Y75-79,FI,Finland,2016,197194
T,Y75-79,FI,Finland,2017,211742
T,Y75-79,FI,Finland,2018,207063
T,Y75-79,FI,Finland,2019,209259
T,Y75-79,FI,Finland,2020,212177
T,Y75-79,FI,Finland,2021,232426
T,Y75-79,FI,Finland,2022,245370
T,Y75-79,FI,Finland,2023,273662
T,Y75-79,FR,France,2014,2230617
T,Y75-79,FR,France,2015,2218069
T,Y75-79,FR,France,2016,2195602
T,Y75-79,FR,France,2017,2144283
T,Y75-79,FR,France,2018,2146391
T,Y75-79,FR,France,2019,2178720
T,Y75-79,FR,France,2020,2216493
T,Y75-79,FR,France,2021,2282695
T,Y75-79,FR,France,2022,2524860
T,Y75-79,FR,France,2023,2753444
T,Y75-79,HR,Croatia,2014,177305
T,Y75-79,HR,Croatia,2015,176934
T,Y75-79,HR,Croatia,2016,175853
T,Y75-79,HR,Croatia,2017,172911
T,Y75-79,HR,Croatia,2018,171524
T,Y75-79,HR,Croatia,2019,167840
T,Y75-79,HR,Croatia,2020,160970
T,Y75-79,HR,Croatia,2021,150535
T,Y75-79,HR,Croatia,2022,148923
T,Y75-79,HR,Croatia,2023,152313
T,Y75-79,HU,Hungary,2014,329612
T,Y75-79,HU,Hungary,2015,332869
T,Y75-79,HU,Hungary,2016,340804
T,Y75-79,HU,Hungary,2017,347900
T,Y75-79,HU,Hungary,2018,358383
T,Y75-79,HU,Hungary,2019,364406
T,Y75-79,HU,Hungary,2020,377278
T,Y75-79,HU,Hungary,2021,372115
T,Y75-79,HU,Hungary,2022,368888
T,Y75-79,HU,Hungary,2023,371166
T,Y75-79,IE,Ireland,2014,108230
T,Y75-79,IE,Ireland,2015,111281
T,Y75-79,IE,Ireland,2016,113843
T,Y75-79,IE,Ireland,2017,116332
T,Y75-79,IE,Ireland,2018,120484
T,Y75-79,IE,Ireland,2019,126065
T,Y75-79,IE,Ireland,2020,132723
T,Y75-79,IE,Ireland,2021,141141
T,Y75-79,IE,Ireland,2022,149400
T,Y75-79,IE,Ireland,2023,160558
T,Y75-79,IT,Italy,2014,2645596
T,Y75-79,IT,Italy,2015,2717980
T,Y75-79,IT,Italy,2016,2779553
T,Y75-79,IT,Italy,2017,2799480
T,Y75-79,IT,Italy,2018,2780512
T,Y75-79,IT,Italy,2019,2712798
T,Y75-79,IT,Italy,2020,2644013
T,Y75-79,IT,Italy,2021,2547210
T,Y75-79,IT,Italy,2022,2649517
T,Y75-79,IT,Italy,2023,2760935
T,Y75-79,LT,Lithuania,2014,120058
T,Y75-79,LT,Lithuania,2015,120912
T,Y75-79,LT,Lithuania,2016,120166
T,Y75-79,LT,Lithuania,2017,118918
T,Y75-79,LT,Lithuania,2018,118653
T,Y75-79,LT,Lithuania,2019,115720
T,Y75-79,LT,Lithuania,2020,110410
T,Y75-79,LT,Lithuania,2021,107234
T,Y75-79,LT,Lithuania,2022,104965
T,Y75-79,LT,Lithuania,2023,101487
T,Y75-79,LU,Luxembourg,2014,14935
T,Y75-79,LU,Luxembourg,2015,15513
T,Y75-79,LU,Luxembourg,2016,15756
T,Y75-79,LU,Luxembourg,2017,15855
T,Y75-79,LU,Luxembourg,2018,16077
T,Y75-79,LU,Luxembourg,2019,16260
T,Y75-79,LU,Luxembourg,2020,16292
T,Y75-79,LU,Luxembourg,2021,16437
T,Y75-79,LU,Luxembourg,2022,17136
T,Y75-79,LU,Luxembourg,2023,17904
T,Y75-79,LV,Latvia,2014,82915
T,Y75-79,LV,Latvia,2015,86939
T,Y75-79,LV,Latvia,2016,88883
T,Y75-79,LV,Latvia,2017,90133
T,Y75-79,LV,Latvia,2018,88289
T,Y75-79,LV,Latvia,2019,84765
T,Y75-79,LV,Latvia,2020,80187
T,Y75-79,LV,Latvia,2021,74958
T,Y75-79,LV,Latvia,2022,70004
T,Y75-79,LV,Latvia,2023,69031
T,Y75-79,MT,Malta,2014,14201
T,Y75-79,MT,Malta,2015,14735
T,Y75-79,MT,Malta,2016,14829
T,Y75-79,MT,Malta,2017,14485
T,Y75-79,MT,Malta,2018,13947
T,Y75-79,MT,Malta,2019,14541
T,Y75-79,MT,Malta,2020,16589
T,Y75-79,MT,Malta,2021,18466
T,Y75-79,MT,Malta,2022,20896
T,Y75-79,MT,Malta,2023,22966
T,Y75-79,NL,Netherlands,2014,527228
T,Y75-79,NL,Netherlands,2015,542534
T,Y75-79,NL,Netherlands,2016,560345
T,Y75-79,NL,Netherlands,2017,571885
T,Y75-79,NL,Netherlands,2018,588740
T,Y75-79,NL,Netherlands,2019,608726
T,Y75-79,NL,Netherlands,2020,633200
T,Y75-79,NL,Netherlands,2021,644060
T,Y75-79,NL,Netherlands,2022,713605
T,Y75-79,NL,Netherlands,2023,770710
T,Y75-79,PL,Poland,2014,1145040
T,Y75-79,PL,Poland,2015,1144795
T,Y75-79,PL,Poland,2016,1136696
T,Y75-79,PL,Poland,2017,1116102
T,Y75-79,PL,Poland,2018,1082638
T,Y75-79,PL,Poland,2019,1054724
T,Y75-79,PL,Poland,2020,1035014
T,Y75-79,PL,Poland,2021,1010133
T,Y75-79,PL,Poland,2022,1076150
T,Y75-79,PL,Poland,2023,1182384
T,Y75-79,PT,Portugal,2014,436117
T,Y75-79,PT,Portugal,2015,438065
T,Y75-79,PT,Portugal,2016,433987
T,Y75-79,PT,Portugal,2017,426680
T,Y75-79,PT,Portugal,2018,424997
T,Y75-79,PT,Portugal,2019,426156
T,Y75-79,PT,Portugal,2020,432058
T,Y75-79,PT,Portugal,2021,443945
T,Y75-79,PT,Portugal,2022,477868
T,Y75-79,PT,Portugal,2023,494249
T,Y75-79,RO,Romania,2014,743432
T,Y75-79,RO,Romania,2015,747826
T,Y75-79,RO,Romania,2016,739325
T,Y75-79,RO,Romania,2017,713217
T,Y75-79,RO,Romania,2018,687963
T,Y75-79,RO,Romania,2019,653271
T,Y75-79,RO,Romania,2020,636767
T,Y75-79,RO,Romania,2021,605485
T,Y75-79,RO,Romania,2022,612412
T,Y75-79,RO,Romania,2023,625664
T,Y75-79,SE,Sweden,2014,322304
T,Y75-79,SE,Sweden,2015,335081
T,Y75-79,SE,Sweden,2016,345477
T,Y75-79,SE,Sweden,2017,356786
T,Y75-79,SE,Sweden,2018,376600
T,Y75-79,SE,Sweden,2019,400619
T,Y75-79,SE,Sweden,2020,428598
T,Y75-79,SE,Sweden,2021,457015
T,Y75-79,SE,Sweden,2022,482796
T,Y75-79,SE,Sweden,2023,497667
T,Y75-79,SI,Slovenia,2014,73761
T,Y75-79,SI,Slovenia,2015,74959
T,Y75-79,SI,Slovenia,2016,76018
T,Y75-79,SI,Slovenia,2017,76767
T,Y75-79,SI,Slovenia,2018,78583
T,Y75-79,SI,Slovenia,2019,80079
T,Y75-79,SI,Slovenia,2020,79233
T,Y75-79,SI,Slovenia,2021,75738
T,Y75-79,SI,Slovenia,2022,76261
T,Y75-79,SI,Slovenia,2023,78079
T,Y75-79,SK,Slovakia,2014,134701
T,Y75-79,SK,Slovakia,2015,137145
T,Y75-79,SK,Slovakia,2016,141249
T,Y75-79,SK,Slovakia,2017,146356
T,Y75-79,SK,Slovakia,2018,151077
T,Y75-79,SK,Slovakia,2019,154745
T,Y75-79,SK,Slovakia,2020,159849
T,Y75-79,SK,Slovakia,2021,160295
T,Y75-79,SK,Slovakia,2022,160169
T,Y75-79,SK,Slovakia,2023,169464
T,Y80-84,AT,Austria,2014,217207
T,Y80-84,AT,Austria,2015,214971
T,Y80-84,AT,Austria,2016,211412
T,Y80-84,AT,Austria,2017,210561
T,Y80-84,AT,Austria,2018,210513
T,Y80-84,AT,Austria,2019,216579
T,Y80-84,AT,Austria,2020,247722
T,Y80-84,AT,Austria,2021,278245
T,Y80-84,AT,Austria,2022,300886
T,Y80-84,AT,Austria,2023,311280
T,Y80-84,BE,Belgium,2014,320754
T,Y80-84,BE,Belgium,2015,322955
T,Y80-84,BE,Belgium,2016,319074
T,Y80-84,BE,Belgium,2017,316652
T,Y80-84,BE,Belgium,2018,315977
T,Y80-84,BE,Belgium,2019,319385
T,Y80-84,BE,Belgium,2020,321649
T,Y80-84,BE,Belgium,2021,315676
T,Y80-84,BE,Belgium,2022,304828
T,Y80-84,BE,Belgium,2023,299071
T,Y80-84,BG,Bulgaria,2014,200282
T,Y80-84,BG,Bulgaria,2015,206460
T,Y80-84,BG,Bulgaria,2016,204558
T,Y80-84,BG,Bulgaria,2017,206692
T,Y80-84,BG,Bulgaria,2018,202086
T,Y80-84,BG,Bulgaria,2019,197996
T,Y80-84,BG,Bulgaria,2020,192555
T,Y80-84,BG,Bulgaria,2021,190665
T,Y80-84,BG,Bulgaria,2022,184136
T,Y80-84,BG,Bulgaria,2023,187902
T,Y80-84,CY,Cyprus,2014,15217
T,Y80-84,CY,Cyprus,2015,15748
T,Y80-84,CY,Cyprus,2016,16299
T,Y80-84,CY,Cyprus,2017,16892
T,Y80-84,CY,Cyprus,2018,17651
T,Y80-84,CY,Cyprus,2019,18411
T,Y80-84,CY,Cyprus,2020,19307
T,Y80-84,CY,Cyprus,2021,19898
T,Y80-84,CY,Cyprus,2022,20700
T,Y80-84,CY,Cyprus,2023,21313
T,Y80-84,CZ,Czechia,2014,237196
T,Y80-84,CZ,Czechia,2015,236599
T,Y80-84,CZ,Czechia,2016,232005
T,Y80-84,CZ,Czechia,2017,229227
T,Y80-84,CZ,Czechia,2018,226588
T,Y80-84,CZ,Czechia,2019,229168
T,Y80-84,CZ,Czechia,2020,234495
T,Y80-84,CZ,Czechia,2021,243143
T,Y80-84,CZ,Czechia,2022,252668
T,Y80-84,CZ,Czechia,2023,267114
T,Y80-84,DE,Germany,2014,2297709
T,Y80-84,DE,Germany,2015,2396702
T,Y80-84,DE,Germany,2016,2524412
T,Y80-84,DE,Germany,2017,2694971
T,Y80-84,DE,Germany,2018,2885211
T,Y80-84,DE,Germany,2019,3111597
T,Y80-84,DE,Germany,2020,3294281
T,Y80-84,DE,Germany,2021,3430502
T,Y80-84,DE,Germany,2022,3486211
T,Y80-84,DE,Germany,2023,3380166
T,Y80-84,DK,Denmark,2014,119026
T,Y80-84,DK,Denmark,2015,121930
T,Y80-84,DK,Denmark,2016,125369
T,Y80-84,DK,Denmark,2017,130127
T,Y80-84,DK,Denmark,2018,135926
T,Y80-84,DK,Denmark,2019,142088
T,Y80-84,DK,Denmark,2020,147963
T,Y80-84,DK,Denmark,2021,154710
T,Y80-84,DK,Denmark,2022,160839
T,Y80-84,DK,Denmark,2023,169568
T,Y80-84,EE,Estonia,2014,36746
T,Y80-84,EE,Estonia,2015,36133
T,Y80-84,EE,Estonia,2016,36430
T,Y80-84,EE,Estonia,2017,37131
T,Y80-84,EE,Estonia,2018,38735
T,Y80-84,EE,Estonia,2019,40544
T,Y80-84,EE,Estonia,2020,42511
T,Y80-84,EE,Estonia,2021,43104
T,Y80-84,EE,Estonia,2022,43811
T,Y80-84,EE,Estonia,2023,42389
T,Y80-84,EL,Greece,2014,371407
T,Y80-84,EL,Greece,2015,377776
T,Y80-84,EL,Greece,2016,382185
T,Y80-84,EL,Greece,2017,387417
T,Y80-84,EL,Greece,2018,391088
T,Y80-84,EL,Greece,2019,394625
T,Y80-84,EL,Greece,2020,395824
T,Y80-84,EL,Greece,2021,389016
T,Y80-84,EL,Greece,2022,365005
T,Y80-84,EL,Greece,2023,346004
T,Y80-84,ES,Spain,2014,1403260
T,Y80-84,ES,Spain,2015,1425564
T,Y80-84,ES,Spain,2016,1430780
T,Y80-84,ES,Spain,2017,1449210
T,Y80-84,ES,Spain,2018,1422641
T,Y80-84,ES,Spain,2019,1363069
T,Y80-84,ES,Spain,2020,1283679
T,Y80-84,ES,Spain,2021,1307311
T,Y80-84,ES,Spain,2022,1267168
T,Y80-84,ES,Spain,2023,1268777
T,Y80-84,FI,Finland,2014,143760
T,Y80-84,FI,Finland,2015,143437
T,Y80-84,FI,Finland,2016,144235
T,Y80-84,FI,Finland,2017,145222
T,Y80-84,FI,Finland,2018,148572
T,Y80-84,FI,Finland,2019,155089
T,Y80-84,FI,Finland,2020,161396
T,Y80-84,FI,Finland,2021,160459
T,Y80-84,FI,Finland,2022,173052
T,Y80-84,FI,Finland,2023,168074
T,Y80-84,FR,France,2014,1876052
T,Y80-84,FR,France,2015,1895559
T,Y80-84,FR,France,2016,1882143
T,Y80-84,FR,France,2017,1886429
T,Y80-84,FR,France,2018,1872278
T,Y80-84,FR,France,2019,1875235
T,Y80-84,FR,France,2020,1872701
T,Y80-84,FR,France,2021,1856546
T,Y80-84,FR,France,2022,1803084
T,Y80-84,FR,France,2023,1796146
T,Y80-84,HR,Croatia,2014,119868
T,Y80-84,HR,Croatia,2015,123084
T,Y80-84,HR,Croatia,2016,124352
T,Y80-84,HR,Croatia,2017,126413
T,Y80-84,HR,Croatia,2018,127663
T,Y80-84,HR,Croatia,2019,128375
T,Y80-84,HR,Croatia,2020,129098
T,Y80-84,HR,Croatia,2021,128699
T,Y80-84,HR,Croatia,2022,120504
T,Y80-84,HR,Croatia,2023,119874
T,Y80-84,HU,Hungary,2014,237345
T,Y80-84,HU,Hungary,2015,237920
T,Y80-84,HU,Hungary,2016,235431
T,Y80-84,HU,Hungary,2017,235120
T,Y80-84,HU,Hungary,2018,234296
T,Y80-84,HU,Hungary,2019,235835
T,Y80-84,HU,Hungary,2020,239194
T,Y80-84,HU,Hungary,2021,244389
T,Y80-84,HU,Hungary,2022,246383
T,Y80-84,HU,Hungary,2023,250841
T,Y80-84,IE,Ireland,2014,75505
T,Y80-84,IE,Ireland,2015,77987
T,Y80-84,IE,Ireland,2016,79946
T,Y80-84,IE,Ireland,2017,82610
T,Y80-84,IE,Ireland,2018,84888
T,Y80-84,IE,Ireland,2019,87093
T,Y80-84,IE,Ireland,2020,89680
T,Y80-84,IE,Ireland,2021,91296
T,Y80-84,IE,Ireland,2022,93614
T,Y80-84,IE,Ireland,2023,100109
T,Y80-84,IT,Italy,2014,2013904
T,Y80-84,IT,Italy,2015,2047054
T,Y80-84,IT,Italy,2016,2054494
T,Y80-84,IT,Italy,2017,2070988
T,Y80-84,IT,Italy,2018,2108835
T,Y80-84,IT,Italy,2019,2162715
T,Y80-84,IT,Italy,2020,2231536
T,Y80-84,IT,Italy,2021,2277963
T,Y80-84,IT,Italy,2022,2283923
T,Y80-84,IT,Italy,2023,2263224
T,Y80-84,LT,Lithuania,2014,85674
T,Y80-84,LT,Lithuania,2015,85756
T,Y80-84,LT,Lithuania,2016,86109
T,Y80-84,LT,Lithuania,2017,88073
T,Y80-84,LT,Lithuania,2018,88358
T,Y80-84,LT,Lithuania,2019,89469
T,Y80-84,LT,Lithuania,2020,90739
T,Y80-84,LT,Lithuania,2021,90048
T,Y80-84,LT,Lithuania,2022,85470
T,Y80-84,LT,Lithuania,2023,87144
T,Y80-84,LU,Luxembourg,2014,12037
T,Y80-84,LU,Luxembourg,2015,11991
T,Y80-84,LU,Luxembourg,2016,11945
T,Y80-84,LU,Luxembourg,2017,11812
T,Y80-84,LU,Luxembourg,2018,12002
T,Y80-84,LU,Luxembourg,2019,12270
T,Y80-84,LU,Luxembourg,2020,12668
T,Y80-84,LU,Luxembourg,2021,12782
T,Y80-84,LU,Luxembourg,2022,12807
T,Y80-84,LU,Luxembourg,2023,13027
T,Y80-84,LV,Latvia,2014,55708
T,Y80-84,LV,Latvia,2015,54752
T,Y80-84,LV,Latvia,2016,54611
T,Y80-84,LV,Latvia,2017,55838
T,Y80-84,LV,Latvia,2018,58111
T,Y80-84,LV,Latvia,2019,60749
T,Y80-84,LV,Latvia,2020,64080
T,Y80-84,LV,Latvia,2021,65690
T,Y80-84,LV,Latvia,2022,65452
T,Y80-84,LV,Latvia,2023,64106
T,Y80-84,MT,Malta,2014,9382
T,Y80-84,MT,Malta,2015,9768
T,Y80-84,MT,Malta,2016,10177
T,Y80-84,MT,Malta,2017,10756
T,Y80-84,MT,Malta,2018,11248
T,Y80-84,MT,Malta,2019,11660
T,Y80-84,MT,Malta,2020,12054
T,Y80-84,MT,Malta,2021,12056
T,Y80-84,MT,Malta,2022,11732
T,Y80-84,MT,Malta,2023,10769
T,Y80-84,NL,Netherlands,2014,383047
T,Y80-84,NL,Netherlands,2015,390492
T,Y80-84,NL,Netherlands,2016,394936
T,Y80-84,NL,Netherlands,2017,402119
T,Y80-84,NL,Netherlands,2018,408255
T,Y80-84,NL,Netherlands,2019,422114
T,Y80-84,NL,Netherlands,2020,436056
T,Y80-84,NL,Netherlands,2021,449123
T,Y80-84,NL,Netherlands,2022,457540
T,Y80-84,NL,Netherlands,2023,470814
T,Y80-84,PL,Poland,2014,857640
T,Y80-84,PL,Poland,2015,862317
T,Y80-84,PL,Poland,2016,860729
T,Y80-84,PL,Poland,2017,867151
T,Y80-84,PL,Poland,2018,869716
T,Y80-84,PL,Poland,2019,874011
T,Y80-84,PL,Poland,2020,876987
T,Y80-84,PL,Poland,2021,862887
T,Y80-84,PL,Poland,2022,833499
T,Y80-84,PL,Poland,2023,799155
T,Y80-84,PT,Portugal,2014,324407
T,Y80-84,PT,Portugal,2015,333973
T,Y80-84,PT,Portugal,2016,341071
T,Y80-84,PT,Portugal,2017,347305
T,Y80-84,PT,Portugal,2018,349350
T,Y80-84,PT,Portugal,2019,351182
T,Y80-84,PT,Portugal,2020,353254
T,Y80-84,PT,Portugal,2021,348068
T,Y80-84,PT,Portugal,2022,357805
T,Y80-84,PT,Portugal,2023,359019
T,Y80-84,RO,Romania,2014,484117
T,Y80-84,RO,Romania,2015,492717
T,Y80-84,RO,Romania,2016,492706
T,Y80-84,RO,Romania,2017,507582
T,Y80-84,RO,Romania,2018,510107
T,Y80-84,RO,Romania,2019,519126
T,Y80-84,RO,Romania,2020,525103
T,Y80-84,RO,Romania,2021,514037
T,Y80-84,RO,Romania,2022,485969
T,Y80-84,RO,Romania,2023,467099
T,Y80-84,SE,Sweden,2014,242688
T,Y80-84,SE,Sweden,2015,242924
T,Y80-84,SE,Sweden,2016,243179
T,Y80-84,SE,Sweden,2017,247030
T,Y80-84,SE,Sweden,2018,252121
T,Y80-84,SE,Sweden,2019,261527
T,Y80-84,SE,Sweden,2020,273050
T,Y80-84,SE,Sweden,2021,281030
T,Y80-84,SE,Sweden,2022,291011
T,Y80-84,SE,Sweden,2023,308331
T,Y80-84,SI,Slovenia,2014,55033
T,Y80-84,SI,Slovenia,2015,56141
T,Y80-84,SI,Slovenia,2016,56372
T,Y80-84,SI,Slovenia,2017,57504
T,Y80-84,SI,Slovenia,2018,57858
T,Y80-84,SI,Slovenia,2019,58757
T,Y80-84,SI,Slovenia,2020,60031
T,Y80-84,SI,Slovenia,2021,61052
T,Y80-84,SI,Slovenia,2022,61541
T,Y80-84,SI,Slovenia,2023,63107
T,Y80-84,SK,Slovakia,2014,97345
T,Y80-84,SK,Slovakia,2015,97726
T,Y80-84,SK,Slovakia,2016,97644
T,Y80-84,SK,Slovakia,2017,97487
T,Y80-84,SK,Slovakia,2018,97143
T,Y80-84,SK,Slovakia,2019,98306
T,Y80-84,SK,Slovakia,2020,101104
T,Y80-84,SK,Slovakia,2021,104040
T,Y80-84,SK,Slovakia,2022,104671
T,Y80-84,SK,Slovakia,2023,107778
T,Y_GE75,AT,Austria,2014,692813
T,Y_GE75,AT,Austria,2015,732192
T,Y_GE75,AT,Austria,2016,769468
T,Y_GE75,AT,Austria,2017,801681
T,Y_GE75,AT,Austria,2018,818750
T,Y_GE75,AT,Austria,2019,835089
T,Y_GE75,AT,Austria,2020,851592
T,Y_GE75,AT,Austria,2021,844116
T,Y_GE75,AT,Austria,2022,849672
T,Y_GE75,AT,Austria,2023,867012
T,Y_GE75,BE,Belgium,2014,993764
T,Y_GE75,BE,Belgium,2015,1008615
T,Y_GE75,BE,Belgium,2016,1011246
T,Y_GE75,BE,Belgium,2017,1007225
T,Y_GE75,BE,Belgium,2018,1008359
